dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195,dimension196,dimension197,dimension198,dimension199,dimension200,categories
-0.447454,0.351611,0.266644,-0.507447,0.167866,0.159546,1.02468,0.0386463,-0.423105,0.448904,-0.23948,0.0299533,-0.167051,0.162055,-0.222716,0.218491,-0.230334,0.189335,-0.555046,0.427753,-0.246139,-0.777032,-0.712951,-0.800969,-0.120056,-0.145372,0.144011,0.164513,-0.0973729,-0.327129,-0.270849,0.0555406,0.155156,0.147482,0.350971,0.0974853,-0.206037,0.307515,-0.26835,-0.0776414,-0.242569,-0.0919296,-0.0866705,0.00744598,-0.0554882,0.367258,-0.241977,-0.00323454,-0.934563,0.340287,-0.417875,-0.547544,0.42736,-0.148321,0.190368,-0.0749055,-0.501038,0.546543,0.0247552,0.0587536,0.318578,-0.270996,0.66995,-0.101826,0.63935,0.27292,0.0130897,-0.293807,-0.357427,-0.0678588,-0.306438,0.0646517,-0.366951,0.0980832,0.0703346,0.46592,0.248756,-0.869135,-0.575938,0.193947,-0.393533,0.13192,0.0394855,-0.449358,0.339726,0.248527,0.377893,0.0575112,-0.251143,0.513207,-0.192636,0.148968,0.368874,0.237109,0.604291,0.485548,-0.251224,-0.374713,-0.272241,0.0566479,-0.28441,0.391831,-0.414528,-0.677468,0.105824,-0.490458,-0.979065,0.00340004,0.722184,0.271274,-0.884287,0.343543,0.20133,0.386446,-0.150644,0.516695,-0.281006,0.683876,0.838594,0.670427,-0.547859,0.551324,0.19978,-0.509106,-0.10823,0.382768,0.58924,0.0653011,-0.806822,0.231727,-0.277945,0.00708228,-0.0372568,-0.137202,0.00990352,0.150172,0.403734,0.0402487,-0.411264,-0.422653,-0.73046,-0.620017,0.26714,0.277015,-0.279692,0.980187,-0.00429251,-0.0646552,0.967856,0.80144,0.628167,0.717289,-0.391739,-0.50821,0.378721,-0.813474,0.528288,0.329815,0.786258,-0.651306,-0.271489,0.401606,0.627485,-0.522306,-0.15964,0.477993,-0.327973,1.10385,0.492297,0.336529,-0.0652505,0.118841,-0.787272,1.42868,0.164081,-0.53261,0.327663,1.22921,-0.503942,0.23766,-0.476279,-0.471136,1.02864,-0.392514,1.1009,1.17457,1.0678,-0.495268,1.03796,0.192339,-0.335803,-0.146808,0.984282,0.26852,-0.305108,0.109882,0.0849336,0.568722,0.111393,0.935704,1
-0.431665,0.319217,0.332696,-0.561578,0.178472,0.20607,0.974194,0.0384965,-0.356904,0.393795,-0.184086,-0.00161948,-0.136291,0.148785,-0.289321,0.315448,-0.308815,0.140468,-0.556801,0.479618,-0.130489,-0.673506,-0.775951,-0.670339,-0.0558383,-0.109618,0.139341,0.208047,-0.0957326,-0.30464,-0.290283,0.0504422,0.119727,0.149493,0.31762,0.114386,-0.182458,0.357173,-0.364197,-0.0322478,-0.156759,-0.113358,-0.0465634,-0.0431186,-0.101708,0.389918,-0.160819,-0.135529,-0.909368,0.29563,-0.439419,-0.453989,0.439615,-0.198095,0.204195,-0.108884,-0.33743,0.544127,-0.138957,0.1573,0.273385,-0.281738,0.58561,-0.1725,0.573414,0.330832,0.00464777,-0.216049,-0.282264,-0.103506,-0.233613,0.07078,-0.302366,0.0910729,0.109553,0.474774,0.280931,-0.783938,-0.539769,0.223914,-0.444211,0.106425,-0.0711393,-0.344817,0.349701,0.146697,0.486314,0.108892,-0.207897,0.453632,-0.0985562,0.155972,0.445374,0.28648,0.551086,0.422194,-0.196316,-0.338055,-0.153583,0.0537669,-0.590846,0.849652,-0.316635,-0.688377,0.0875418,-0.29214,-1.08416,-0.362184,0.627823,0.458749,-0.871585,0.236226,0.245875,0.300758,-0.264318,0.543702,-0.551415,0.60655,0.804898,0.402334,-0.536601,0.492559,0.103846,-0.505251,-0.264081,0.402491,0.459918,0.229551,-0.576196,-0.048718,0.0267694,-0.0719532,0.00480779,-0.261604,-0.176734,0.397075,0.421155,0.0252104,-0.28078,-0.438171,-0.842286,-0.597995,0.579116,0.409971,-0.185884,0.920668,-0.0969996,0.0992944,0.980624,0.894082,0.503943,0.599407,-0.260602,-0.389473,0.490346,-0.67821,0.414789,0.377634,0.388733,-0.458056,-0.153082,0.359948,0.74655,-0.429476,0.0129178,0.530502,-0.412652,0.956883,0.531531,0.27987,0.0119742,-0.183824,-0.928165,1.43307,0.256051,-0.511106,0.389602,1.10612,-0.372739,0.35464,-0.38338,-0.481047,0.912507,-0.519395,1.11522,1.07929,1.05293,-0.60244,0.921109,0.391505,-0.312596,0.0917745,1.0475,0.413853,-0.16439,0.0906575,0.0303018,0.659052,0.116091,0.691493,1
-0.310629,0.168649,0.176647,-0.406926,0.0781344,0.122761,0.678866,0.106479,-0.219991,0.348585,-0.218805,0.100284,-0.197791,0.0396559,-0.106251,0.0712163,-0.117747,0.115621,-0.385636,0.230357,-0.0207883,-0.574287,-0.547216,-0.417623,-0.0853249,-0.162295,0.0841651,0.0824062,-0.102793,-0.228939,-0.219267,-0.0245855,0.0206596,0.140451,0.181745,0.0203045,-0.125528,0.281542,-0.241179,-0.0722224,-0.182337,-0.0270692,0.127094,0.00326925,-0.0067604,0.325787,-0.189325,-0.117526,-0.574957,0.238529,-0.289066,-0.30991,0.349619,-0.0909049,0.147105,-0.00218001,-0.168468,0.353131,-0.0185327,0.01635,0.108704,-0.180842,0.375724,0.00384933,0.474747,0.242064,-0.0242004,-0.142324,-0.112038,0.0605702,-0.194888,0.00473757,-0.0798346,0.0551864,0.183871,0.367593,0.0970273,-0.579359,-0.462372,0.197328,-0.371488,0.048356,0.0742979,-0.172548,0.265285,0.162655,0.201724,-0.0154499,-0.164151,0.362861,-0.0539833,0.129414,0.248827,0.0418886,0.35799,0.204996,-0.239919,-0.151059,-0.0873973,-0.119795,-0.567424,0.60435,-0.400478,-0.56779,0.180441,-0.302277,-0.729089,-0.27113,0.359968,0.438933,-0.539294,0.0605923,0.339125,0.200102,-0.0125795,0.123184,-0.105734,0.373609,0.518076,0.144938,-0.307581,0.27002,0.0173017,-0.548901,-0.392327,0.321047,0.136013,0.294123,-0.174564,-0.284088,0.116479,-0.119433,-0.152329,-0.503574,-0.20359,0.365363,0.196618,-0.0122831,-0.290937,-0.465422,-0.501002,-0.371576,0.22406,0.222145,-0.162479,0.676669,-0.186,0.263158,0.783763,0.401955,0.605112,0.66552,0.161185,-0.30448,0.234258,-0.580307,0.32106,0.341216,0.232297,-0.32888,0.185788,0.119318,0.401986,-0.157142,0.359451,0.163012,-0.540186,0.4692,0.0877216,0.0381273,0.0550703,0.0810696,-0.458304,1.01272,0.12744,-0.0127546,0.0627996,0.454729,-0.212352,0.237876,-0.184598,-0.356213,0.649494,-0.288952,0.739369,0.686645,0.235435,-0.196212,0.342672,0.219263,-0.0972789,0.412683,0.534378,0.0768441,-0.0747672,0.12161,0.240352,0.41476,0.209088,0.544858,1
-0.25505,0.133516,0.100328,-0.310375,0.0535665,0.0966357,0.49846,0.0844629,-0.114019,0.257962,-0.132022,0.073162,-0.139633,0.0455803,-0.0376764,0.0398479,-0.0794153,0.0795778,-0.29779,0.168505,-0.011661,-0.403748,-0.402059,-0.314231,-0.0783826,-0.150004,0.0643199,0.0386201,-0.056521,-0.18087,-0.160877,-0.0172288,-0.00658058,0.065583,0.122051,-0.0102589,-0.0967345,0.190267,-0.207123,-0.0862988,-0.128592,-0.0272318,0.103055,0.00551013,0.0189778,0.251073,-0.10233,-0.0935656,-0.394523,0.183307,-0.20117,-0.230871,0.259526,-0.0915982,0.129653,-0.0153586,-0.0752668,0.226496,-0.0400492,-0.00230868,0.0310423,-0.14611,0.252935,-0.000360348,0.319924,0.172519,-0.0392787,-0.113088,-0.0779208,0.0189322,-0.123819,0.0127672,-0.0321898,0.0750668,0.149392,0.30185,0.0533403,-0.368658,-0.408404,0.132131,-0.271158,0.0249942,0.0797271,-0.0726057,0.180475,0.107615,0.109283,-0.0324876,-0.0980948,0.220833,-0.00602655,0.107114,0.208945,0.000164736,0.277249,0.153992,-0.166746,-0.0398663,-0.0655078,-0.137196,-0.501524,0.561793,-0.337762,-0.441999,0.0871043,-0.245337,-0.637792,-0.255893,0.311284,0.379867,-0.419666,0.0644888,0.298838,0.150945,0.00272148,0.0668742,-0.0620953,0.295678,0.36752,0.122008,-0.221853,0.113601,0.016347,-0.366233,-0.389858,0.253074,-0.014804,0.30124,-0.0841032,-0.197212,0.17046,-0.0996164,-0.109863,-0.471644,-0.201199,0.240604,0.129352,0.00678661,-0.188322,-0.343382,-0.459001,-0.31781,0.150531,0.229149,-0.0421725,0.347564,-0.189292,0.22373,0.603841,0.309565,0.481145,0.492294,0.230154,-0.150409,0.108353,-0.430595,0.0976352,0.336739,0.137535,-0.208493,0.178098,0.0655461,0.189387,-0.127246,0.34501,-0.0107225,-0.391987,0.369077,0.122991,0.0315941,0.07249,0.163078,-0.334739,0.760535,0.148817,0.0139516,-0.118209,0.1833,-0.163582,0.150738,-0.0323535,-0.297561,0.433453,-0.28145,0.53064,0.479585,0.0280447,-0.149345,0.214888,0.230305,-0.0926686,0.365747,0.339134,0.0876174,0.0382693,0.134434,0.268481,0.261223,0.0921187,0.394147,1
-0.29408,0.15514,0.153746,-0.376578,0.0705505,0.114173,0.613195,0.100917,-0.177556,0.310996,-0.188295,0.0926945,-0.178131,0.0433238,-0.0843033,0.0642261,-0.104957,0.100605,-0.353438,0.212223,-0.0192977,-0.507704,-0.497913,-0.381503,-0.0860147,-0.157971,0.0799696,0.0647136,-0.0827008,-0.213304,-0.198736,-0.0236489,0.014476,0.111476,0.161122,0.0101019,-0.118587,0.244769,-0.225294,-0.0761542,-0.161958,-0.0312735,0.117407,0.00218726,0.000843171,0.290654,-0.151321,-0.105954,-0.50417,0.218757,-0.254949,-0.27892,0.3169,-0.0936315,0.138776,-0.00889435,-0.129494,0.303532,-0.0271229,0.0107379,0.0806164,-0.161295,0.330822,-0.000180548,0.418465,0.214447,-0.0303405,-0.130499,-0.100252,0.0416949,-0.167117,0.00868764,-0.0671112,0.0661972,0.168945,0.343471,0.0818586,-0.501413,-0.441719,0.167741,-0.334903,0.041806,0.0775041,-0.137105,0.234046,0.14395,0.168123,-0.0242216,-0.139843,0.311189,-0.0382505,0.118947,0.231717,0.0290563,0.325149,0.18596,-0.215563,-0.11058,-0.0789858,-0.125546,-0.540342,0.638649,-0.394116,-0.531148,0.145869,-0.264813,-0.722414,-0.295268,0.38466,0.428442,-0.492174,0.0427858,0.333221,0.136813,-0.00347574,0.0731769,-0.126169,0.346758,0.456784,0.133575,-0.2795,0.202709,0.0189378,-0.523711,-0.459028,0.304899,0.0313798,0.286831,-0.121933,-0.257329,0.163512,-0.10524,-0.157696,-0.523785,-0.247476,0.367671,0.174435,-0.0222101,-0.260244,-0.406935,-0.50408,-0.38679,0.235802,0.260592,-0.114451,0.573755,-0.174854,0.230408,0.730291,0.380561,0.561826,0.598351,0.19024,-0.254107,0.169039,-0.509811,0.220018,0.368838,0.188848,-0.282307,0.230625,0.127976,0.343178,-0.149286,0.367489,0.112021,-0.50098,0.450671,0.115138,0.0439056,0.0680596,0.137449,-0.448474,0.933559,0.15648,-0.0167469,-0.00730137,0.37387,-0.173626,0.221554,-0.137491,-0.343409,0.599835,-0.314905,0.673878,0.602237,0.15105,-0.182231,0.278522,0.235103,-0.0985803,0.436838,0.485881,0.125172,-0.0280531,0.113546,0.257615,0.334748,0.166756,0.465765,1
-0.283371,0.148763,0.138577,-0.353122,0.0667541,0.10978,0.577584,0.0983336,-0.158356,0.292814,-0.170909,0.0873793,-0.166605,0.0443519,-0.0707212,0.0569294,-0.0966311,0.0946267,-0.33819,0.198507,-0.0174619,-0.476201,-0.468236,-0.363731,-0.0846234,-0.157355,0.0724492,0.0540995,-0.073442,-0.19886,-0.192175,-0.0225898,0.00908138,0.0966078,0.148928,0.000498875,-0.113061,0.227672,-0.217851,-0.0806183,-0.154482,-0.0315525,0.113293,0.00616613,0.00925655,0.27851,-0.134719,-0.0983128,-0.467433,0.20999,-0.23605,-0.265679,0.30203,-0.0945804,0.136403,-0.0127442,-0.112721,0.278898,-0.0323857,0.00767979,0.0658914,-0.155059,0.306484,0.000292375,0.38832,0.196764,-0.0336644,-0.125325,-0.0952742,0.0377527,-0.155075,0.00642714,-0.0568745,0.0676257,0.164643,0.330091,0.0738021,-0.459256,-0.433883,0.152393,-0.316437,0.0354234,0.0785564,-0.11499,0.21809,0.134772,0.148236,-0.0270723,-0.128043,0.284416,-0.0278252,0.113378,0.224717,0.0176093,0.310734,0.177902,-0.199466,-0.0903961,-0.0733432,-0.132245,-0.530459,0.635584,-0.383538,-0.474327,0.133261,-0.256265,-0.696788,-0.26934,0.378052,0.429518,-0.471505,0.0562407,0.322199,0.143843,0.00586108,0.056989,-0.117289,0.331604,0.434469,0.14154,-0.255573,0.179699,0.0105372,-0.48759,-0.479236,0.282609,0.00602841,0.274518,-0.092099,-0.23079,0.16148,-0.112643,-0.150272,-0.514641,-0.237039,0.341496,0.163412,-0.00739751,-0.240889,-0.36563,-0.49169,-0.363891,0.208659,0.249711,-0.0900811,0.521656,-0.172841,0.231052,0.706852,0.376386,0.53916,0.559863,0.20238,-0.214833,0.139128,-0.494467,0.176291,0.364111,0.173561,-0.257509,0.236362,0.100211,0.291929,-0.141836,0.380339,0.0621807,-0.470459,0.421544,0.110008,0.0492617,0.0833701,0.164617,-0.404563,0.876462,0.164406,0.00772053,-0.0469006,0.315631,-0.167154,0.203577,-0.112915,-0.334853,0.55014,-0.315274,0.635015,0.575264,0.114649,-0.190853,0.261195,0.229726,-0.10156,0.426486,0.434328,0.124883,-0.0244623,0.11255,0.284152,0.31655,0.146434,0.429992,1
-0.331636,0.17351,0.192689,-0.443566,0.0636754,0.139542,0.733017,0.101378,-0.256466,0.378545,-0.248371,0.102139,-0.207696,0.0426478,-0.13651,0.0867822,-0.117344,0.140108,-0.425295,0.230567,-0.0109051,-0.634621,-0.584512,-0.452862,-0.0848793,-0.163619,0.0871251,0.10778,-0.127781,-0.229632,-0.229953,-0.0390874,0.00793562,0.171219,0.200864,0.0345257,-0.131947,0.337363,-0.268634,-0.073683,-0.188447,-0.0193326,0.170149,0.00616208,-0.0114077,0.376373,-0.241841,-0.149404,-0.644054,0.267957,-0.314654,-0.32486,0.388502,-0.0730726,0.154184,0.0421369,-0.201684,0.403299,-0.0203871,0.0220824,0.12259,-0.193264,0.401051,0.0284507,0.530943,0.281738,-0.00719001,-0.150651,-0.122287,0.0917968,-0.208031,0.0109283,-0.0706296,0.0518869,0.210512,0.374399,0.109587,-0.648452,-0.503379,0.245519,-0.403798,0.0447037,0.0567187,-0.202552,0.307462,0.163368,0.221841,-0.0183171,-0.205547,0.412631,-0.0631284,0.15752,0.259621,0.0609426,0.38269,0.209826,-0.260828,-0.185656,-0.0718395,-0.127294,-0.669747,0.635409,-0.401654,-0.593883,0.255666,-0.298917,-0.73388,-0.306963,0.274276,0.467906,-0.601189,0.105039,0.332107,0.305404,-0.11099,0.12849,-0.0886658,0.422399,0.616654,0.160689,-0.306338,0.309183,0.02506,-0.574707,-0.305158,0.360715,0.215749,0.324204,-0.246958,-0.322533,0.0938334,-0.138851,-0.146696,-0.467022,-0.164173,0.318719,0.308362,-0.0234868,-0.358994,-0.586546,-0.514023,-0.387615,0.171105,0.193707,-0.192259,0.74426,-0.254416,0.33291,0.849532,0.439412,0.64641,0.744047,0.145308,-0.337365,0.338708,-0.673266,0.413081,0.320616,0.264455,-0.319672,0.0985173,0.0929109,0.431062,-0.203037,0.316481,0.212307,-0.526311,0.475355,0.0998803,0.0188264,0.0219872,0.0503376,-0.411969,1.10197,0.103362,0.0388358,0.0879133,0.483972,-0.225363,0.266829,-0.198432,-0.469589,0.638316,-0.287949,0.77075,0.724145,0.314358,-0.22623,0.3734,0.225208,-0.129218,0.381393,0.560257,0.0564653,-0.0959831,0.161377,0.216723,0.551607,0.218812,0.552045,1
-0.261108,0.138835,0.100388,-0.318907,0.0508722,0.103161,0.513761,0.0835756,-0.119564,0.271057,-0.133955,0.0721282,-0.139187,0.0450111,-0.0347831,0.0389151,-0.0789304,0.0828019,-0.311736,0.165995,-0.00860783,-0.419043,-0.411845,-0.323138,-0.0759197,-0.153702,0.0633979,0.0461276,-0.0625034,-0.185167,-0.16296,-0.0182527,-0.00942248,0.0682544,0.12446,-0.00942842,-0.0942689,0.203547,-0.221021,-0.0920807,-0.129099,-0.0243451,0.11182,0.00530691,0.0200395,0.269558,-0.112079,-0.104607,-0.412838,0.189765,-0.209871,-0.237595,0.267722,-0.0884005,0.137381,-0.00847896,-0.0816647,0.238288,-0.0421292,-0.00360005,0.0302156,-0.156382,0.257891,0.00110097,0.331689,0.185936,-0.0397025,-0.115458,-0.0795098,0.0226598,-0.126474,0.014742,-0.0268291,0.0766039,0.1575,0.307612,0.0533879,-0.382439,-0.423538,0.146568,-0.278301,0.020866,0.0782344,-0.0767093,0.190331,0.107772,0.108003,-0.0352024,-0.106294,0.228307,-0.00207048,0.118464,0.216108,-0.00254214,0.291625,0.155288,-0.169586,-0.0403063,-0.064009,-0.142744,-0.507738,0.521624,-0.33481,-0.446934,0.105547,-0.266844,-0.600633,-0.230349,0.243105,0.35009,-0.443989,0.109722,0.276158,0.240399,-0.0388848,0.101933,-0.024262,0.310927,0.377061,0.130341,-0.227969,0.131556,0.00411379,-0.329764,-0.27188,0.264533,0.0659432,0.310923,-0.122238,-0.180548,0.10834,-0.108745,-0.0776611,-0.417344,-0.151818,0.176875,0.132677,0.00285788,-0.185976,-0.393524,-0.447432,-0.276864,0.0903485,0.177197,-0.066261,0.309406,-0.224623,0.239981,0.595114,0.272201,0.486499,0.507545,0.20415,-0.187955,0.172319,-0.469572,0.124466,0.285893,0.174336,-0.213824,0.0830857,0.0339388,0.181841,-0.149041,0.293422,0.0255592,-0.380642,0.355196,0.126093,0.0121473,0.0321979,0.118667,-0.287534,0.791538,0.119748,0.00634233,-0.0942637,0.197578,-0.163687,0.133317,-0.0268604,-0.313867,0.400064,-0.244665,0.504908,0.476573,0.0505011,-0.143094,0.248955,0.211477,-0.098656,0.295508,0.326707,0.0387761,0.0232285,0.163492,0.228398,0.327268,0.0731624,0.408864,1
-0.32232,0.174051,0.173729,-0.420501,0.0631704,0.136159,0.69437,0.102487,-0.227657,0.364845,-0.227075,0.0949007,-0.196553,0.0410093,-0.113697,0.076519,-0.108623,0.127512,-0.409213,0.216409,-0.00857776,-0.601656,-0.554497,-0.428693,-0.0816883,-0.164918,0.0796351,0.0944575,-0.117947,-0.22108,-0.217136,-0.0350694,0.00586867,0.14969,0.186489,0.0242521,-0.120063,0.317958,-0.26259,-0.0806512,-0.175196,-0.0179909,0.159269,0.00996075,-0.00158654,0.363938,-0.217859,-0.144864,-0.603827,0.255426,-0.296778,-0.31459,0.371098,-0.0761576,0.153163,0.0342203,-0.181431,0.373623,-0.0227809,0.0139283,0.109643,-0.191722,0.377272,0.0154658,0.492243,0.26864,-0.0148939,-0.142566,-0.112264,0.0759887,-0.195163,0.0127285,-0.0569207,0.0567773,0.207146,0.364551,0.0990365,-0.602372,-0.495132,0.231396,-0.381515,0.040298,0.0621245,-0.177972,0.288116,0.156671,0.197005,-0.0221675,-0.188388,0.379361,-0.0480951,0.152923,0.258574,0.0403652,0.370785,0.199533,-0.243747,-0.154094,-0.0708413,-0.138684,-0.634634,0.615593,-0.387719,-0.557238,0.24544,-0.29922,-0.688487,-0.27929,0.26568,0.435895,-0.582107,0.122428,0.328866,0.310958,-0.102551,0.137608,-0.0707198,0.403936,0.567736,0.149147,-0.285231,0.274437,0.0148818,-0.520324,-0.295986,0.33753,0.200563,0.320383,-0.217396,-0.271585,0.092554,-0.145105,-0.132826,-0.456189,-0.159457,0.291323,0.269227,-0.030143,-0.324895,-0.555791,-0.506636,-0.346927,0.145353,0.179598,-0.169876,0.673448,-0.23838,0.32172,0.816936,0.418109,0.631138,0.715698,0.169206,-0.319998,0.308359,-0.647159,0.382373,0.31715,0.265319,-0.299756,0.0793038,0.0731663,0.386772,-0.197957,0.322974,0.160634,-0.504749,0.443642,0.091257,0.00906708,0.0417063,0.059614,-0.365814,1.04502,0.10738,0.0360521,0.0397051,0.430193,-0.216816,0.223474,-0.170388,-0.436002,0.580745,-0.256435,0.724966,0.686396,0.267341,-0.21937,0.359266,0.212975,-0.134712,0.366776,0.510215,0.0402493,-0.0803546,0.164239,0.216154,0.507936,0.188993,0.541175,1
-0.307277,0.167957,0.154703,-0.394692,0.0612907,0.128945,0.649982,0.0976146,-0.199097,0.3441,-0.201084,0.0891865,-0.18142,0.040817,-0.0900673,0.0647092,-0.101804,0.113191,-0.386893,0.203234,-0.0101465,-0.557709,-0.517612,-0.404911,-0.0796592,-0.163044,0.0743634,0.08239,-0.102097,-0.21179,-0.205026,-0.0299902,0.0030256,0.126255,0.170446,0.0142164,-0.11248,0.289051,-0.254448,-0.0859788,-0.164614,-0.0185328,0.14415,0.00858394,0.00560303,0.341856,-0.190598,-0.132982,-0.557387,0.239444,-0.27642,-0.298879,0.346395,-0.0788293,0.153746,0.0193675,-0.157989,0.340969,-0.0279141,0.00830488,0.0881641,-0.185775,0.347684,0.00951568,0.451804,0.248094,-0.0217185,-0.13665,-0.104483,0.0603222,-0.177762,0.0137142,-0.052103,0.0626753,0.196804,0.354185,0.0874858,-0.545921,-0.481075,0.2076,-0.355948,0.0341519,0.06903,-0.150733,0.261404,0.145941,0.172447,-0.025272,-0.167204,0.338118,-0.0346377,0.144177,0.249924,0.0259777,0.355607,0.191481,-0.224396,-0.125067,-0.0707662,-0.140707,-0.584992,0.585523,-0.37991,-0.527948,0.203862,-0.303594,-0.682205,-0.263188,0.263587,0.404459,-0.554454,0.125258,0.308741,0.296846,-0.0778163,0.144362,-0.050635,0.386918,0.517631,0.150291,-0.279724,0.237099,0.00869063,-0.473002,-0.279493,0.323851,0.165208,0.319562,-0.201221,-0.248582,0.0947085,-0.131813,-0.109556,-0.44174,-0.15204,0.257388,0.238203,-0.0170011,-0.298981,-0.515623,-0.496855,-0.324455,0.115906,0.171111,-0.153979,0.566176,-0.232277,0.299721,0.755071,0.373666,0.594595,0.662108,0.168601,-0.297835,0.27763,-0.606599,0.315509,0.30845,0.249703,-0.289505,0.0844904,0.0714698,0.332967,-0.188524,0.315867,0.132941,-0.470323,0.424479,0.105433,0.013528,0.0234653,0.0691708,-0.346952,0.982365,0.109568,0.0245046,0.00382543,0.371661,-0.210297,0.190972,-0.139309,-0.400896,0.532359,-0.249699,0.669638,0.625881,0.207429,-0.19374,0.336354,0.212361,-0.124425,0.333936,0.461234,0.0358742,-0.0529855,0.16466,0.214484,0.460544,0.157213,0.512221,1
-0.225938,0.19762,0.578018,-0.682055,0.445245,0.075377,1.25102,0.167832,-0.578891,0.618525,-0.649909,0.110765,-0.372316,0.0625209,-0.583761,0.212095,-0.408218,0.142362,-0.529895,0.596374,-0.050729,-1.18747,-0.885617,-0.569854,-0.0267541,-0.188314,-0.0337194,0.352472,-0.338696,-0.263512,-0.359454,-0.00908588,0.176092,0.406505,0.560956,0.253334,-0.224053,0.640903,-0.187651,0.254387,-0.334945,0.114496,0.175951,-0.103805,-0.140139,0.346249,-0.614596,-0.166708,-1.21628,0.236275,-0.50601,-0.504732,0.585644,0.151926,0.174583,0.119355,-0.69982,0.79991,-0.065814,0.0531063,0.56432,-0.180282,0.814479,0.0435804,0.970446,0.418053,0.159438,-0.188569,-0.116152,0.259556,-0.530138,-0.103798,-0.440841,-0.275081,0.197458,0.409479,0.417227,-1.17696,-0.275873,0.415678,-0.544713,0.291219,0.052062,-0.696839,0.552273,0.468253,0.797166,0.111904,-0.505323,0.927006,-0.426234,-0.0692896,0.496388,0.339116,0.51412,0.283781,-0.473967,-0.699574,-0.220563,0.125206,-0.489416,0.801603,-0.28033,-1.0521,-0.0244966,-0.252545,-1.29839,-0.45323,0.432196,0.53994,-0.720081,0.146932,0.352429,0.268665,-0.0553206,0.309488,-0.0272849,0.420283,1.31525,-0.0250777,-0.919136,0.608534,-0.165824,-1.40032,-0.290918,0.608118,0.706447,0.3655,-0.502712,-0.270024,0.154815,-0.282436,-0.541761,-0.767217,-0.473834,1.03926,0.880474,-0.351323,-0.655707,-0.638818,-0.625651,-0.682812,0.506627,0.303852,-0.467916,1.75919,0.117585,0.34901,1.43479,0.866711,0.845963,1.19919,0.0501921,-0.729981,0.715166,-0.956007,0.972278,0.581094,0.749367,-0.493055,-0.0345017,0.277403,1.162,-0.224796,0.495661,0.60258,-0.719747,0.849566,0.246225,0.315112,-0.106887,-0.234861,-0.884274,1.64166,0.413283,0.0792648,0.532037,1.37037,-0.205812,0.306808,-1.24394,-0.458306,0.916526,-0.331874,1.4434,1.13772,0.955393,-0.652786,0.821393,0.241557,-0.273467,0.550604,0.997331,0.0641293,-0.75972,-0.217871,0.113069,0.852008,0.603146,0.896324,1
